label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,36769.5,chr16,676807,676886,IMR90|chr16:676807-676886,chr16,638577,640577,IMR90|chr16:640076-640077
0,758218.0,chr19,42617659,42618408,IMR90|chr19:42617659-42618408,chr19,41859815,41859816,IMR90|chr19:41859815-41859816
0,200186.0,chr19,18318772,18319552,IMR90|chr19:18318772-18319552,chr19,18118976,18118977,IMR90|chr19:18118976-18118977
0,264590.0,chr19,18168964,18169698,IMR90|chr19:18168964-18169698,chr19,18433921,18433922,IMR90|chr19:18433921-18433922
0,10623.0,chr19,4869977,4870564,IMR90|chr19:4869977-4870564,chr19,4859647,4859648,IMR90|chr19:4859647-4859648
0,204070.0,chr19,778907,779300,IMR90|chr19:778907-779300,chr19,983173,983174,IMR90|chr19:983173-983174
0,96985.0,chr19,4812836,4813508,IMR90|chr19:4812836-4813508,chr19,4910157,4910158,IMR90|chr19:4910157-4910158
0,114759.0,chr19,18318772,18319552,IMR90|chr19:18318772-18319552,chr19,18433921,18433922,IMR90|chr19:18433921-18433922
0,292175.0,chr19,4575355,4575705,IMR90|chr19:4575355-4575705,chr19,4867705,4867706,IMR90|chr19:4867705-4867706
0,79201.0,chr19,42750378,42750740,IMR90|chr19:42750378-42750740,chr19,42829760,42829761,IMR90|chr19:42829760-42829761
0,2565.0,chr19,4869977,4870564,IMR90|chr19:4869977-4870564,chr19,4867705,4867706,IMR90|chr19:4867705-4867706
0,60402.0,chr19,10301991,10302483,IMR90|chr19:10301991-10302483,chr19,10362639,10362640,IMR90|chr19:10362639-10362640
0,93474.0,chr19,18527179,18527530,IMR90|chr19:18527179-18527530,chr19,18433880,18433881,IMR90|chr19:18433880-18433881
0,96337.0,chr19,4812836,4813508,IMR90|chr19:4812836-4813508,chr19,4909509,4909510,IMR90|chr19:4909509-4909510
0,270417.0,chr19,18389325,18389462,IMR90|chr19:18389325-18389462,chr19,18118976,18118977,IMR90|chr19:18118976-18118977
0,735072.0,chr2,20293237,20293733,IMR90|chr2:20293237-20293733,chr2,19558413,19558414,IMR90|chr2:19558413-19558414
0,305637.0,chr2,208337432,208337780,IMR90|chr2:208337432-208337780,chr2,208031969,208031970,IMR90|chr2:208031969-208031970
0,307412.0,chr2,208337827,208338815,IMR90|chr2:208337827-208338815,chr2,208030909,208030910,IMR90|chr2:208030909-208030910
0,921296.0,chr2,19329807,19331178,IMR90|chr2:19329807-19331178,chr2,20251788,20251789,IMR90|chr2:20251788-20251789
0,733140.0,chr2,20290888,20292219,IMR90|chr2:20290888-20292219,chr2,19558413,19558414,IMR90|chr2:19558413-19558414
0,930741.0,chr2,19320523,19321571,IMR90|chr2:19320523-19321571,chr2,20251788,20251789,IMR90|chr2:20251788-20251789
0,301715.0,chr2,208332073,208333176,IMR90|chr2:208332073-208333176,chr2,208030909,208030910,IMR90|chr2:208030909-208030910
0,147253.0,chr2,227516820,227517622,IMR90|chr2:227516820-227517622,chr2,227664474,227664475,IMR90|chr2:227664474-227664475
0,1284008.0,chr2,11546125,11547604,IMR90|chr2:11546125-11547604,chr2,10262856,10262857,IMR90|chr2:10262856-10262857
0,784117.0,chr2,109934017,109936040,IMR90|chr2:109934017-109936040,chr2,109150911,109150912,IMR90|chr2:109150911-109150912
0,935173.0,chr2,48338172,48339473,IMR90|chr2:48338172-48339473,chr2,47403649,47403650,IMR90|chr2:47403649-47403650
0,177443.0,chr2,208175985,208176622,IMR90|chr2:208175985-208176622,chr2,207998860,207998861,IMR90|chr2:207998860-207998861
0,147640.0,chr2,227516820,227517622,IMR90|chr2:227516820-227517622,chr2,227664861,227664862,IMR90|chr2:227664861-227664862
0,931303.0,chr2,48334795,48335109,IMR90|chr2:48334795-48335109,chr2,47403649,47403650,IMR90|chr2:47403649-47403650
0,787879.0,chr2,109938594,109938987,IMR90|chr2:109938594-109938987,chr2,109150911,109150912,IMR90|chr2:109150911-109150912
0,176361.0,chr2,208174604,208175839,IMR90|chr2:208174604-208175839,chr2,207998860,207998861,IMR90|chr2:207998860-207998861
0,927722.0,chr2,19323771,19324362,IMR90|chr2:19323771-19324362,chr2,20251788,20251789,IMR90|chr2:20251788-20251789
0,306352.0,chr2,208337827,208338815,IMR90|chr2:208337827-208338815,chr2,208031969,208031970,IMR90|chr2:208031969-208031970
0,938960.0,chr2,10545551,10545950,IMR90|chr2:10545551-10545950,chr2,11484710,11484711,IMR90|chr2:11484710-11484711
0,301956.0,chr2,208332073,208333176,IMR90|chr2:208332073-208333176,chr2,208030668,208030669,IMR90|chr2:208030668-208030669
0,553904.0,chr2,109191721,109192464,IMR90|chr2:109191721-109192464,chr2,109745996,109745997,IMR90|chr2:109745996-109745997
0,306938.0,chr2,208337432,208337780,IMR90|chr2:208337432-208337780,chr2,208030668,208030669,IMR90|chr2:208030668-208030669
0,736413.0,chr2,20294492,20295160,IMR90|chr2:20294492-20295160,chr2,19558413,19558414,IMR90|chr2:19558413-19558414
0,149561.0,chr2,227514595,227515231,IMR90|chr2:227514595-227515231,chr2,227664474,227664475,IMR90|chr2:227664474-227664475
0,307653.0,chr2,208337827,208338815,IMR90|chr2:208337827-208338815,chr2,208030668,208030669,IMR90|chr2:208030668-208030669
0,300655.0,chr2,208332073,208333176,IMR90|chr2:208332073-208333176,chr2,208031969,208031970,IMR90|chr2:208031969-208031970
0,306697.0,chr2,208337432,208337780,IMR90|chr2:208337432-208337780,chr2,208030909,208030910,IMR90|chr2:208030909-208030910
0,931213.0,chr2,48334795,48335109,IMR90|chr2:48334795-48335109,chr2,47403739,47403740,IMR90|chr2:47403739-47403740
0,935083.0,chr2,48338172,48339473,IMR90|chr2:48338172-48339473,chr2,47403739,47403740,IMR90|chr2:47403739-47403740
0,149948.0,chr2,227514595,227515231,IMR90|chr2:227514595-227515231,chr2,227664861,227664862,IMR90|chr2:227664861-227664862
0,1044797.0,chr2,47496747,47497355,IMR90|chr2:47496747-47497355,chr2,48541848,48541849,IMR90|chr2:48541848-48541849
0,2373668.0,chr20,36703778,36704024,IMR90|chr20:36703778-36704024,chr20,34330233,34330234,IMR90|chr20:34330233-34330234
0,2314228.0,chr20,34479360,34479731,IMR90|chr20:34479360-34479731,chr20,36793773,36793774,IMR90|chr20:36793773-36793774
0,2321727.0,chr20,34471569,34472524,IMR90|chr20:34471569-34472524,chr20,36793773,36793774,IMR90|chr20:36793773-36793774
0,2371745.0,chr20,36701686,36702194,IMR90|chr20:36701686-36702194,chr20,34330195,34330196,IMR90|chr20:34330195-34330196
0,2373706.0,chr20,36703778,36704024,IMR90|chr20:36703778-36704024,chr20,34330195,34330196,IMR90|chr20:34330195-34330196
0,2371707.0,chr20,36701686,36702194,IMR90|chr20:36701686-36702194,chr20,34330233,34330234,IMR90|chr20:34330233-34330234
0,2361426.0,chr21,38623254,38623770,IMR90|chr21:38623254-38623770,chr21,36262086,36262087,IMR90|chr21:36262086-36262087
0,2362526.0,chr21,38623254,38623770,IMR90|chr21:38623254-38623770,chr21,36260986,36260987,IMR90|chr21:36260986-36260987
0,2164051.0,chr21,36575263,36576392,IMR90|chr21:36575263-36576392,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,2365458.0,chr21,38626157,38626731,IMR90|chr21:38626157-38626731,chr21,36260986,36260987,IMR90|chr21:36260986-36260987
0,2165004.0,chr21,36574654,36575095,IMR90|chr21:36574654-36575095,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,2161271.0,chr21,36578372,36578842,IMR90|chr21:36578372-36578842,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,2364411.0,chr21,38626157,38626731,IMR90|chr21:38626157-38626731,chr21,36262033,36262034,IMR90|chr21:36262033-36262034
0,2364358.0,chr21,38626157,38626731,IMR90|chr21:38626157-38626731,chr21,36262086,36262087,IMR90|chr21:36262086-36262087
0,2361479.0,chr21,38623254,38623770,IMR90|chr21:38623254-38623770,chr21,36262033,36262034,IMR90|chr21:36262033-36262034
0,2364033.0,chr21,38623254,38623770,IMR90|chr21:38623254-38623770,chr21,36259479,36259480,IMR90|chr21:36259479-36259480
0,2366965.0,chr21,38626157,38626731,IMR90|chr21:38626157-38626731,chr21,36259479,36259480,IMR90|chr21:36259479-36259480
0,2162150.0,chr21,36577549,36577907,IMR90|chr21:36577549-36577907,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,2162599.0,chr21,36577109,36577450,IMR90|chr21:36577109-36577450,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,2161825.0,chr21,36577945,36578162,IMR90|chr21:36577945-36578162,chr21,38739878,38739879,IMR90|chr21:38739878-38739879
0,9408.0,chr22,39706223,39706512,IMR90|chr22:39706223-39706512,chr22,39715775,39715776,IMR90|chr22:39715775-39715776
0,9558.0,chr22,39705921,39706218,IMR90|chr22:39705921-39706218,chr22,39715627,39715628,IMR90|chr22:39715627-39715628
0,621623.0,chr22,39889689,39890194,IMR90|chr22:39889689-39890194,chr22,39268318,39268319,IMR90|chr22:39268318-39268319
0,10703.0,chr22,39704544,39705304,IMR90|chr22:39704544-39705304,chr22,39715627,39715628,IMR90|chr22:39715627-39715628
0,9694.0,chr22,39704544,39705304,IMR90|chr22:39704544-39705304,chr22,39714618,39714619,IMR90|chr22:39714618-39714619
0,621721.0,chr22,39889689,39890194,IMR90|chr22:39889689-39890194,chr22,39268220,39268221,IMR90|chr22:39268220-39268221
0,8251.0,chr22,39706223,39706512,IMR90|chr22:39706223-39706512,chr22,39714618,39714619,IMR90|chr22:39714618-39714619
0,8549.0,chr22,39705921,39706218,IMR90|chr22:39705921-39706218,chr22,39714618,39714619,IMR90|chr22:39714618-39714619
0,10851.0,chr22,39704544,39705304,IMR90|chr22:39704544-39705304,chr22,39715775,39715776,IMR90|chr22:39715775-39715776
0,9260.0,chr22,39706223,39706512,IMR90|chr22:39706223-39706512,chr22,39715627,39715628,IMR90|chr22:39715627-39715628
0,9706.0,chr22,39705921,39706218,IMR90|chr22:39705921-39706218,chr22,39715775,39715776,IMR90|chr22:39715775-39715776
0,1056478.0,chr3,16430150,16431077,IMR90|chr3:16430150-16431077,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,1696491.0,chr3,126471081,126471503,IMR90|chr3:126471081-126471503,chr3,124774801,124774802,IMR90|chr3:124774801-124774802
0,727881.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,1243299.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,219917.0,chr3,99759003,99760851,IMR90|chr3:99759003-99760851,chr3,99979844,99979845,IMR90|chr3:99979844-99979845
0,1859232.0,chr3,124847562,124848846,IMR90|chr3:124847562-124848846,chr3,126707436,126707437,IMR90|chr3:126707436-126707437
0,866544.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,905086.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,865760.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,44451.0,chr3,112401292,112401497,IMR90|chr3:112401292-112401497,chr3,112356943,112356944,IMR90|chr3:112356943-112356944
0,865742.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,528507.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,219928.0,chr3,99759003,99760851,IMR90|chr3:99759003-99760851,chr3,99979855,99979856,IMR90|chr3:99979855-99979856
0,1060271.0,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,526923.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,1244083.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,668742.0,chr3,73566257,73566487,IMR90|chr3:73566257-73566487,chr3,72897630,72897631,IMR90|chr3:72897630-72897631
0,451818.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,218371.0,chr3,99760943,99762003,IMR90|chr3:99760943-99762003,chr3,99979844,99979845,IMR90|chr3:99979844-99979845
0,865920.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,313642.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,218251.0,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,454206.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,727950.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,315157.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,527487.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,188016.0,chr3,99782853,99783270,IMR90|chr3:99782853-99783270,chr3,99595045,99595046,IMR90|chr3:99595045-99595046
0,726619.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,454458.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,1056547.0,chr3,16430150,16431077,IMR90|chr3:16430150-16431077,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,526863.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,528447.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,315226.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,866702.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,1697545.0,chr3,126472137,126472556,IMR90|chr3:126472137-126472556,chr3,124774801,124774802,IMR90|chr3:124774801-124774802
0,553547.0,chr3,73120284,73120803,IMR90|chr3:73120284-73120803,chr3,73674090,73674091,IMR90|chr3:73674090-73674091
0,1091915.0,chr3,127799119,127799584,IMR90|chr3:127799119-127799584,chr3,126707436,126707437,IMR90|chr3:126707436-126707437
0,867504.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,262531.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,314602.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,451800.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,453196.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,726156.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,726087.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,1243281.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,865136.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,527547.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,260737.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,865118.0,chr3,15689120,15689465,IMR90|chr3:15689120-15689465,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,1819435.0,chr3,124887809,124888194,IMR90|chr3:124887809-124888194,chr3,126707436,126707437,IMR90|chr3:126707436-126707437
0,214458.0,chr3,16430150,16431077,IMR90|chr3:16430150-16431077,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,43909.0,chr3,112400509,112401196,IMR90|chr3:112400509-112401196,chr3,112356943,112356944,IMR90|chr3:112356943-112356944
0,1370320.0,chr3,126472137,126472556,IMR90|chr3:126472137-126472556,chr3,127842666,127842667,IMR90|chr3:127842666-127842667
0,214398.0,chr3,16430150,16431077,IMR90|chr3:16430150-16431077,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,453674.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,452412.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,728544.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,454188.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,594921.0,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,314533.0,chr3,15688328,15689008,IMR90|chr3:15688328-15689008,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,263125.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,866720.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,16554428,16554429,IMR90|chr3:16554428-16554429
0,905026.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,16216155,16216156,IMR90|chr3:16216155-16216156
0,452602.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,453656.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,313573.0,chr3,15687461,15687956,IMR90|chr3:15687461-15687956,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,668338.0,chr3,73565804,73566132,IMR90|chr3:73565804-73566132,chr3,72897630,72897631,IMR90|chr3:72897630-72897631
0,261269.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,726688.0,chr3,16100532,16100977,IMR90|chr3:16100532-16100977,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,1371374.0,chr3,126471081,126471503,IMR90|chr3:126471081-126471503,chr3,127842666,127842667,IMR90|chr3:127842666-127842667
0,591128.0,chr3,16430150,16431077,IMR90|chr3:16430150-16431077,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,218191.0,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,16216215,16216216,IMR90|chr3:16216215-16216216
0,528356.0,chr3,15310868,15311391,IMR90|chr3:15310868-15311391,chr3,15839485,15839486,IMR90|chr3:15839485-15839486
0,452394.0,chr3,16101778,16102255,IMR90|chr3:16101778-16102255,chr3,16554410,16554411,IMR90|chr3:16554410-16554411
0,1858091.0,chr3,124849256,124849435,IMR90|chr3:124849256-124849435,chr3,126707436,126707437,IMR90|chr3:126707436-126707437
0,728475.0,chr3,16102360,16102860,IMR90|chr3:16102360-16102860,chr3,15374135,15374136,IMR90|chr3:15374135-15374136
0,1060340.0,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,15374066,15374067,IMR90|chr3:15374066-15374067
0,454990.0,chr3,16100009,16100436,IMR90|chr3:16100009-16100436,chr3,16555212,16555213,IMR90|chr3:16555212-16555213
0,218382.0,chr3,99760943,99762003,IMR90|chr3:99760943-99762003,chr3,99979855,99979856,IMR90|chr3:99979855-99979856
0,246437.0,chr5,148767532,148767968,IMR90|chr5:148767532-148767968,chr5,148521313,148521314,IMR90|chr5:148521313-148521314
0,2445621.0,chr5,151124569,151124768,IMR90|chr5:151124569-151124768,chr5,153570289,153570290,IMR90|chr5:153570289-153570290
0,217967.0,chr5,148591633,148592129,IMR90|chr5:148591633-148592129,chr5,148809848,148809849,IMR90|chr5:148809848-148809849
0,246367.0,chr5,148767532,148767968,IMR90|chr5:148767532-148767968,chr5,148521383,148521384,IMR90|chr5:148521383-148521384
0,4433.0,chr5,172193332,172194196,IMR90|chr5:172193332-172194196,chr5,172198197,172198198,IMR90|chr5:172198197-172198198
0,1291073.0,chr5,151120246,151120518,IMR90|chr5:151120246-151120518,chr5,149829309,149829310,IMR90|chr5:149829309-149829310
0,2235867.0,chr5,148591156,148591423,IMR90|chr5:148591156-148591423,chr5,150827156,150827157,IMR90|chr5:150827156-150827157
0,3419.0,chr5,172194416,172195141,IMR90|chr5:172194416-172195141,chr5,172198197,172198198,IMR90|chr5:172198197-172198198
0,398687.0,chr5,54056905,54057611,IMR90|chr5:54056905-54057611,chr5,54455945,54455946,IMR90|chr5:54455945-54455946
0,999523.0,chr5,149520296,149520841,IMR90|chr5:149520296-149520841,chr5,148521045,148521046,IMR90|chr5:148521045-148521046
0,577582.0,chr5,172192867,172193076,IMR90|chr5:172192867-172193076,chr5,171615389,171615390,IMR90|chr5:171615389-171615390
0,2148987.0,chr5,97446636,97446887,IMR90|chr5:97446636-97446887,chr5,95297774,95297775,IMR90|chr5:95297774-95297775
0,744164.0,chr5,172359357,172359749,IMR90|chr5:172359357-172359749,chr5,171615389,171615390,IMR90|chr5:171615389-171615390
0,1291064.0,chr5,151120246,151120518,IMR90|chr5:151120246-151120518,chr5,149829318,149829319,IMR90|chr5:149829318-149829319
0,2190962.0,chr5,151120612,151121034,IMR90|chr5:151120612-151121034,chr5,148929861,148929862,IMR90|chr5:148929861-148929862
0,1002976.0,chr5,149523797,149524508,IMR90|chr5:149523797-149524508,chr5,148521176,148521177,IMR90|chr5:148521176-148521177
0,1239281.0,chr5,148589723,148590333,IMR90|chr5:148589723-148590333,chr5,149829309,149829310,IMR90|chr5:149829309-149829310
0,1003107.0,chr5,149523797,149524508,IMR90|chr5:149523797-149524508,chr5,148521045,148521046,IMR90|chr5:148521045-148521046
0,2445240.0,chr5,151124806,151125293,IMR90|chr5:151124806-151125293,chr5,153570289,153570290,IMR90|chr5:153570289-153570290
0,246697.0,chr5,148767532,148767968,IMR90|chr5:148767532-148767968,chr5,148521053,148521054,IMR90|chr5:148521053-148521054
0,1295359.0,chr5,151124569,151124768,IMR90|chr5:151124569-151124768,chr5,149829309,149829310,IMR90|chr5:149829309-149829310
0,1001759.0,chr5,149522347,149523262,IMR90|chr5:149522347-149523262,chr5,148521045,148521046,IMR90|chr5:148521045-148521046
0,1296193.0,chr5,151124569,151124768,IMR90|chr5:151124569-151124768,chr5,149828475,149828476,IMR90|chr5:149828475-149828476
0,742859.0,chr5,172357913,172358584,IMR90|chr5:172357913-172358584,chr5,171615389,171615390,IMR90|chr5:171615389-171615390
0,2352416.0,chr5,97649910,97650471,IMR90|chr5:97649910-97650471,chr5,95297774,95297775,IMR90|chr5:95297774-95297775
0,401828.0,chr5,54053857,54054378,IMR90|chr5:54053857-54054378,chr5,54455945,54455946,IMR90|chr5:54455945-54455946
0,1060725.0,chr5,148767532,148767968,IMR90|chr5:148767532-148767968,chr5,149828475,149828476,IMR90|chr5:149828475-149828476
0,2450464.0,chr5,151119425,151120226,IMR90|chr5:151119425-151120226,chr5,153570289,153570290,IMR90|chr5:153570289-153570290
0,2189964.0,chr5,151119425,151120226,IMR90|chr5:151119425-151120226,chr5,148929861,148929862,IMR90|chr5:148929861-148929862
0,3820.0,chr5,172194341,172194413,IMR90|chr5:172194341-172194413,chr5,172198197,172198198,IMR90|chr5:172198197-172198198
0,5401.0,chr5,172356169,172356843,IMR90|chr5:172356169-172356843,chr5,172351105,172351106,IMR90|chr5:172351105-172351106
0,1000497.0,chr5,149521145,149522202,IMR90|chr5:149521145-149522202,chr5,148521176,148521177,IMR90|chr5:148521176-148521177
0,1238029.0,chr5,148591156,148591423,IMR90|chr5:148591156-148591423,chr5,149829318,149829319,IMR90|chr5:149829318-149829319
0,1237428.0,chr5,148591633,148592129,IMR90|chr5:148591633-148592129,chr5,149829309,149829310,IMR90|chr5:149829309-149829310
0,1304352.0,chr5,149522347,149523262,IMR90|chr5:149522347-149523262,chr5,150827156,150827157,IMR90|chr5:150827156-150827157
0,1000290.0,chr5,149521145,149522202,IMR90|chr5:149521145-149522202,chr5,148521383,148521384,IMR90|chr5:148521383-148521384
0,2448901.0,chr5,151121244,151121532,IMR90|chr5:151121244-151121532,chr5,153570289,153570290,IMR90|chr5:153570289-153570290
0,405516.0,chr5,54050282,54050681,IMR90|chr5:54050282-54050681,chr5,54455997,54455998,IMR90|chr5:54455997-54455998
0,2191527.0,chr5,151121244,151121532,IMR90|chr5:151121244-151121532,chr5,148929861,148929862,IMR90|chr5:148929861-148929862
0,999392.0,chr5,149520296,149520841,IMR90|chr5:149520296-149520841,chr5,148521176,148521177,IMR90|chr5:148521176-148521177
0,2311540.0,chr5,151121244,151121532,IMR90|chr5:151121244-151121532,chr5,148809848,148809849,IMR90|chr5:148809848-148809849
0,1061508.0,chr5,148767532,148767968,IMR90|chr5:148767532-148767968,chr5,149829258,149829259,IMR90|chr5:149829258-149829259
0,401880.0,chr5,54053857,54054378,IMR90|chr5:54053857-54054378,chr5,54455997,54455998,IMR90|chr5:54455997-54455998
0,999515.0,chr5,149520296,149520841,IMR90|chr5:149520296-149520841,chr5,148521053,148521054,IMR90|chr5:148521053-148521054
0,577097.0,chr5,172192292,172192680,IMR90|chr5:172192292-172192680,chr5,171615389,171615390,IMR90|chr5:171615389-171615390
0,1305483.0,chr5,149521145,149522202,IMR90|chr5:149521145-149522202,chr5,150827156,150827157,IMR90|chr5:150827156-150827157
0,1001421.0,chr5,149522347,149523262,IMR90|chr5:149522347-149523262,chr5,148521383,148521384,IMR90|chr5:148521383-148521384
0,802886.0,chr5,140900740,140901451,IMR90|chr5:140900740-140901451,chr5,141703981,141703982,IMR90|chr5:141703981-141703982
0,579389.0,chr5,172194416,172195141,IMR90|chr5:172194416-172195141,chr5,171615389,171615390,IMR90|chr5:171615389-171615390
0,2235275.0,chr5,148591633,148592129,IMR90|chr5:148591633-148592129,chr5,150827156,150827157,IMR90|chr5:150827156-150827157
0,821059.0,chr5,171529906,171530186,IMR90|chr5:171529906-171530186,chr5,172351105,172351106,IMR90|chr5:172351105-172351106
0,1237377.0,chr5,148591633,148592129,IMR90|chr5:148591633-148592129,chr5,149829258,149829259,IMR90|chr5:149829258-149829259
0,2194807.0,chr5,151124569,151124768,IMR90|chr5:151124569-151124768,chr5,148929861,148929862,IMR90|chr5:148929861-148929862
0,7143.0,chr5,172357913,172358584,IMR90|chr5:172357913-172358584,chr5,172351105,172351106,IMR90|chr5:172351105-172351106
0,2449907.0,chr5,151120246,151120518,IMR90|chr5:151120246-151120518,chr5,153570289,153570290,IMR90|chr5:153570289-153570290
0,401878.0,chr5,54053857,54054378,IMR90|chr5:54053857-54054378,chr5,54455995,54455996,IMR90|chr5:54455995-54455996
0,2148413.0,chr5,97445935,97446440,IMR90|chr5:97445935-97446440,chr5,95297774,95297775,IMR90|chr5:95297774-95297775
