label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,92874.5,chr9,613609,614420,HMEC|chr9:613609-614420,chr9,705389,707389,HMEC|chr9:706888-706889
0,1558440.0,chr19,42615416,42616338,HMEC|chr19:42615416-42616338,chr19,44174317,44174318,HMEC|chr19:44174317-44174318
0,4425.0,chr19,44179042,44179204,HMEC|chr19:44179042-44179204,chr19,44174698,44174699,HMEC|chr19:44174698-44174699
0,1754324.0,chr19,16679516,16680002,HMEC|chr19:16679516-16680002,chr19,18434083,18434084,HMEC|chr19:18434083-18434084
0,1227326.0,chr19,44034179,44034316,HMEC|chr19:44034179-44034316,chr19,42806921,42806922,HMEC|chr19:42806921-42806922
0,1350187.0,chr19,42750378,42750740,HMEC|chr19:42750378-42750740,chr19,44100746,44100747,HMEC|chr19:44100746-44100747
0,1227804.0,chr19,44034179,44034316,HMEC|chr19:44034179-44034316,chr19,42806443,42806444,HMEC|chr19:42806443-42806444
0,140451.0,chr19,44034179,44034316,HMEC|chr19:44034179-44034316,chr19,44174698,44174699,HMEC|chr19:44174698-44174699
0,1274014.0,chr19,44179520,44179974,HMEC|chr19:44179520-44179974,chr19,42905733,42905734,HMEC|chr19:42905733-42905734
0,1248494.0,chr2,219159866,219160162,HMEC|chr2:219159866-219160162,chr2,220408508,220408509,HMEC|chr2:220408508-220408509
0,1192004.0,chr2,48334795,48335109,HMEC|chr2:48334795-48335109,chr2,47142948,47142949,HMEC|chr2:47142948-47142949
0,1244041.0,chr2,220507176,220507757,HMEC|chr2:220507176-220507757,chr2,219263425,219263426,HMEC|chr2:219263425-219263426
0,2471319.0,chr2,235044293,235044795,HMEC|chr2:235044293-235044795,chr2,232573225,232573226,HMEC|chr2:232573225-232573226
0,977152.0,chr2,234883134,234883794,HMEC|chr2:234883134-234883794,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,1244906.0,chr2,219163273,219163503,HMEC|chr2:219163273-219163503,chr2,220408294,220408295,HMEC|chr2:220408294-220408295
0,646925.0,chr2,235213563,235214025,HMEC|chr2:235213563-235214025,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,2468622.0,chr2,235041644,235042036,HMEC|chr2:235041644-235042036,chr2,232573218,232573219,HMEC|chr2:232573218-232573219
0,499007.0,chr2,70369528,70370182,HMEC|chr2:70369528-70370182,chr2,69870848,69870849,HMEC|chr2:69870848-69870849
0,529239.0,chr2,235934685,235935186,HMEC|chr2:235934685-235935186,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1007233.0,chr2,102443568,102444124,HMEC|chr2:102443568-102444124,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,2395033.0,chr2,26220614,26220768,HMEC|chr2:26220614-26220768,chr2,28615724,28615725,HMEC|chr2:28615724-28615725
0,1195816.0,chr2,48338172,48339473,HMEC|chr2:48338172-48339473,chr2,47143006,47143007,HMEC|chr2:47143006-47143007
0,2468615.0,chr2,235041644,235042036,HMEC|chr2:235041644-235042036,chr2,232573225,232573226,HMEC|chr2:232573225-232573226
0,531249.0,chr2,235936065,235936920,HMEC|chr2:235936065-235936920,chr2,235405243,235405244,HMEC|chr2:235405243-235405244
0,1245712.0,chr2,219162549,219162616,HMEC|chr2:219162549-219162616,chr2,220408294,220408295,HMEC|chr2:220408294-220408295
0,645971.0,chr2,235214379,235214912,HMEC|chr2:235214379-235214912,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,977255.0,chr2,234883134,234883794,HMEC|chr2:234883134-234883794,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,2394977.0,chr2,26220614,26220768,HMEC|chr2:26220614-26220768,chr2,28615668,28615669,HMEC|chr2:28615668-28615669
0,2172672.0,chr2,62804966,62805746,HMEC|chr2:62804966-62805746,chr2,64978028,64978029,HMEC|chr2:64978028-64978029
0,966723.0,chr2,101347916,101348620,HMEC|chr2:101347916-101348620,chr2,102314991,102314992,HMEC|chr2:102314991-102314992
0,497766.0,chr2,70368347,70368755,HMEC|chr2:70368347-70368755,chr2,69870785,69870786,HMEC|chr2:69870785-69870786
0,1010451.0,chr2,102447764,102448110,HMEC|chr2:102447764-102448110,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,1248280.0,chr2,219159866,219160162,HMEC|chr2:219159866-219160162,chr2,220408294,220408295,HMEC|chr2:220408294-220408295
0,696470.0,chr2,102133764,102134149,HMEC|chr2:102133764-102134149,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,160670.0,chr2,70368347,70368755,HMEC|chr2:70368347-70368755,chr2,70529221,70529222,HMEC|chr2:70529221-70529222
0,966200.0,chr2,101347916,101348620,HMEC|chr2:101347916-101348620,chr2,102314468,102314469,HMEC|chr2:102314468-102314469
0,698938.0,chr2,102135438,102135665,HMEC|chr2:102135438-102135665,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,498271.0,chr2,70368814,70369424,HMEC|chr2:70368814-70369424,chr2,69870848,69870849,HMEC|chr2:69870848-69870849
0,1241576.0,chr2,220507176,220507757,HMEC|chr2:220507176-220507757,chr2,219265890,219265891,HMEC|chr2:219265890-219265891
0,351264.0,chr2,10794029,10794564,HMEC|chr2:10794029-10794564,chr2,10443032,10443033,HMEC|chr2:10443032-10443033
0,1346833.0,chr2,47194987,47195044,HMEC|chr2:47194987-47195044,chr2,48541848,48541849,HMEC|chr2:48541848-48541849
0,356321.0,chr2,10799041,10799665,HMEC|chr2:10799041-10799665,chr2,10443032,10443033,HMEC|chr2:10443032-10443033
0,1245324.0,chr2,219162703,219163238,HMEC|chr2:219162703-219163238,chr2,220408294,220408295,HMEC|chr2:220408294-220408295
0,530041.0,chr2,235935232,235935336,HMEC|chr2:235935232-235935336,chr2,235405243,235405244,HMEC|chr2:235405243-235405244
0,1010555.0,chr2,102446946,102447391,HMEC|chr2:102446946-102447391,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,697903.0,chr2,102134261,102134772,HMEC|chr2:102134261-102134772,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,926389.0,chr2,102362749,102363255,HMEC|chr2:102362749-102363255,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,965937.0,chr2,101347916,101348620,HMEC|chr2:101347916-101348620,chr2,102314205,102314206,HMEC|chr2:102314205-102314206
0,355716.0,chr2,10798475,10799022,HMEC|chr2:10798475-10799022,chr2,10443032,10443033,HMEC|chr2:10443032-10443033
0,697030.0,chr2,102134261,102134772,HMEC|chr2:102134261-102134772,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,1245774.0,chr2,219162703,219163238,HMEC|chr2:219162703-219163238,chr2,220408744,220408745,HMEC|chr2:220408744-220408745
0,354923.0,chr2,10798475,10799022,HMEC|chr2:10798475-10799022,chr2,10443825,10443826,HMEC|chr2:10443825-10443826
0,2138565.0,chr2,28395223,28395864,HMEC|chr2:28395223-28395864,chr2,26256978,26256979,HMEC|chr2:26256978-26256979
0,42879.0,chr2,10545551,10545950,HMEC|chr2:10545551-10545950,chr2,10588629,10588630,HMEC|chr2:10588629-10588630
0,145510.0,chr2,55131936,55132403,HMEC|chr2:55131936-55132403,chr2,55277679,55277680,HMEC|chr2:55277679-55277680
0,2394773.0,chr2,26220772,26221019,HMEC|chr2:26220772-26221019,chr2,28615668,28615669,HMEC|chr2:28615668-28615669
0,816175.0,chr2,235044293,235044795,HMEC|chr2:235044293-235044795,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,966274.0,chr2,101347916,101348620,HMEC|chr2:101347916-101348620,chr2,102314542,102314543,HMEC|chr2:102314542-102314543
0,1943950.0,chr2,64876718,64877182,HMEC|chr2:64876718-64877182,chr2,62933000,62933001,HMEC|chr2:62933000-62933001
0,159366.0,chr2,70369528,70370182,HMEC|chr2:70369528-70370182,chr2,70529221,70529222,HMEC|chr2:70529221-70529222
0,2471326.0,chr2,235044293,235044795,HMEC|chr2:235044293-235044795,chr2,232573218,232573219,HMEC|chr2:232573218-232573219
0,524917.0,chr2,235930278,235930948,HMEC|chr2:235930278-235930948,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,646074.0,chr2,235214379,235214912,HMEC|chr2:235214379-235214912,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,43534.0,chr2,10544862,10545328,HMEC|chr2:10544862-10545328,chr2,10588629,10588630,HMEC|chr2:10588629-10588630
0,530464.0,chr2,235935485,235935930,HMEC|chr2:235935485-235935930,chr2,235405243,235405244,HMEC|chr2:235405243-235405244
0,241725.0,chr2,235163763,235164180,HMEC|chr2:235163763-235164180,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1195868.0,chr2,48338172,48339473,HMEC|chr2:48338172-48339473,chr2,47142954,47142955,HMEC|chr2:47142954-47142955
0,530011.0,chr2,235935485,235935930,HMEC|chr2:235935485-235935930,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,925516.0,chr2,102362749,102363255,HMEC|chr2:102362749-102363255,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,1944074.0,chr2,64876718,64877182,HMEC|chr2:64876718-64877182,chr2,62932876,62932877,HMEC|chr2:62932876-62932877
0,1245120.0,chr2,219163273,219163503,HMEC|chr2:219163273-219163503,chr2,220408508,220408509,HMEC|chr2:220408508-220408509
0,2397683.0,chr2,26220772,26221019,HMEC|chr2:26220772-26221019,chr2,28618578,28618579,HMEC|chr2:28618578-28618579
0,499070.0,chr2,70369528,70370182,HMEC|chr2:70369528-70370182,chr2,69870785,69870786,HMEC|chr2:69870785-69870786
0,1346760.0,chr2,47194987,47195044,HMEC|chr2:47194987-47195044,chr2,48541775,48541776,HMEC|chr2:48541775-48541776
0,1246162.0,chr2,219162549,219162616,HMEC|chr2:219162549-219162616,chr2,220408744,220408745,HMEC|chr2:220408744-220408745
0,530796.0,chr2,235936065,235936920,HMEC|chr2:235936065-235936920,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1245538.0,chr2,219162703,219163238,HMEC|chr2:219162703-219163238,chr2,220408508,220408509,HMEC|chr2:220408508-220408509
0,143568.0,chr2,55380942,55381363,HMEC|chr2:55380942-55381363,chr2,55237584,55237585,HMEC|chr2:55237584-55237585
0,700033.0,chr2,235160309,235161064,HMEC|chr2:235160309-235161064,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,1343780.0,chr2,47197787,47198349,HMEC|chr2:47197787-47198349,chr2,48541848,48541849,HMEC|chr2:48541848-48541849
0,1921041.0,chr2,28177655,28178384,HMEC|chr2:28177655-28178384,chr2,26256978,26256979,HMEC|chr2:26256978-26256979
0,497703.0,chr2,70368347,70368755,HMEC|chr2:70368347-70368755,chr2,69870848,69870849,HMEC|chr2:69870848-69870849
0,1342512.0,chr2,47199066,47199461,HMEC|chr2:47199066-47199461,chr2,48541775,48541776,HMEC|chr2:48541775-48541776
0,361152.0,chr2,235044293,235044795,HMEC|chr2:235044293-235044795,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,697343.0,chr2,102133764,102134149,HMEC|chr2:102133764-102134149,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,529588.0,chr2,235935232,235935336,HMEC|chr2:235935232-235935336,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1244488.0,chr2,220507176,220507757,HMEC|chr2:220507176-220507757,chr2,219262978,219262979,HMEC|chr2:219262978-219262979
0,210426.0,chr2,69931511,69932041,HMEC|chr2:69931511-69932041,chr2,70142202,70142203,HMEC|chr2:70142202-70142203
0,1195874.0,chr2,48338172,48339473,HMEC|chr2:48338172-48339473,chr2,47142948,47142949,HMEC|chr2:47142948-47142949
0,1944164.0,chr2,64876718,64877182,HMEC|chr2:64876718-64877182,chr2,62932786,62932787,HMEC|chr2:62932786-62932787
0,1009682.0,chr2,102446946,102447391,HMEC|chr2:102446946-102447391,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,1006360.0,chr2,102443568,102444124,HMEC|chr2:102443568-102444124,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,146374.0,chr2,55131004,55131606,HMEC|chr2:55131004-55131606,chr2,55277679,55277680,HMEC|chr2:55277679-55277680
0,1242989.0,chr2,220507176,220507757,HMEC|chr2:220507176-220507757,chr2,219264477,219264478,HMEC|chr2:219264477-219264478
0,696748.0,chr2,235163763,235164180,HMEC|chr2:235163763-235164180,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,2394829.0,chr2,26220772,26221019,HMEC|chr2:26220772-26221019,chr2,28615724,28615725,HMEC|chr2:28615724-28615725
0,597445.0,chr2,69931511,69932041,HMEC|chr2:69931511-69932041,chr2,70529221,70529222,HMEC|chr2:70529221-70529222
0,816072.0,chr2,235044293,235044795,HMEC|chr2:235044293-235044795,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,144606.0,chr2,55131936,55132403,HMEC|chr2:55131936-55132403,chr2,55276775,55276776,HMEC|chr2:55276775-55276776
0,39193.0,chr2,10549222,10549650,HMEC|chr2:10549222-10549650,chr2,10588629,10588630,HMEC|chr2:10588629-10588630
0,1922964.0,chr2,28179715,28180170,HMEC|chr2:28179715-28180170,chr2,26256978,26256979,HMEC|chr2:26256978-26256979
0,426282.0,chr2,70568268,70568701,HMEC|chr2:70568268-70568701,chr2,70142202,70142203,HMEC|chr2:70142202-70142203
0,1342585.0,chr2,47199066,47199461,HMEC|chr2:47199066-47199461,chr2,48541848,48541849,HMEC|chr2:48541848-48541849
0,697699.0,chr2,70568268,70568701,HMEC|chr2:70568268-70568701,chr2,69870785,69870786,HMEC|chr2:69870785-69870786
0,2310246.0,chr2,234883134,234883794,HMEC|chr2:234883134-234883794,chr2,232573218,232573219,HMEC|chr2:232573218-232573219
0,363856.0,chr2,235041644,235042036,HMEC|chr2:235041644-235042036,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1011324.0,chr2,102447764,102448110,HMEC|chr2:102447764-102448110,chr2,101436613,101436614,HMEC|chr2:101436613-101436614
0,696645.0,chr2,235163763,235164180,HMEC|chr2:235163763-235164180,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,697636.0,chr2,70568268,70568701,HMEC|chr2:70568268-70568701,chr2,69870848,69870849,HMEC|chr2:69870848-69870849
0,646822.0,chr2,235213563,235214025,HMEC|chr2:235213563-235214025,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,145470.0,chr2,55131004,55131606,HMEC|chr2:55131004-55131606,chr2,55276775,55276776,HMEC|chr2:55276775-55276776
0,245010.0,chr2,235160309,235161064,HMEC|chr2:235160309-235161064,chr2,235405696,235405697,HMEC|chr2:235405696-235405697
0,1245926.0,chr2,219162549,219162616,HMEC|chr2:219162549-219162616,chr2,220408508,220408509,HMEC|chr2:220408508-220408509
0,160102.0,chr2,70368814,70369424,HMEC|chr2:70368814-70369424,chr2,70529221,70529222,HMEC|chr2:70529221-70529222
0,818879.0,chr2,235041644,235042036,HMEC|chr2:235041644-235042036,chr2,235860719,235860720,HMEC|chr2:235860719-235860720
0,818776.0,chr2,235041644,235042036,HMEC|chr2:235041644-235042036,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,1248730.0,chr2,219159866,219160162,HMEC|chr2:219159866-219160162,chr2,220408744,220408745,HMEC|chr2:220408744-220408745
0,525370.0,chr2,235930278,235930948,HMEC|chr2:235930278-235930948,chr2,235405243,235405244,HMEC|chr2:235405243-235405244
0,529692.0,chr2,235934685,235935186,HMEC|chr2:235934685-235935186,chr2,235405243,235405244,HMEC|chr2:235405243-235405244
0,1343707.0,chr2,47197787,47198349,HMEC|chr2:47197787-47198349,chr2,48541775,48541776,HMEC|chr2:48541775-48541776
0,699930.0,chr2,235160309,235161064,HMEC|chr2:235160309-235161064,chr2,235860616,235860617,HMEC|chr2:235860616-235860617
0,1191702.0,chr2,48334795,48335109,HMEC|chr2:48334795-48335109,chr2,47143250,47143251,HMEC|chr2:47143250-47143251
0,1245356.0,chr2,219163273,219163503,HMEC|chr2:219163273-219163503,chr2,220408744,220408745,HMEC|chr2:220408744-220408745
0,2310239.0,chr2,234883134,234883794,HMEC|chr2:234883134-234883794,chr2,232573225,232573226,HMEC|chr2:232573225-232573226
0,350471.0,chr2,10794029,10794564,HMEC|chr2:10794029-10794564,chr2,10443825,10443826,HMEC|chr2:10443825-10443826
0,1191946.0,chr2,48334795,48335109,HMEC|chr2:48334795-48335109,chr2,47143006,47143007,HMEC|chr2:47143006-47143007
0,40222.0,chr2,10547937,10548877,HMEC|chr2:10547937-10548877,chr2,10588629,10588630,HMEC|chr2:10588629-10588630
0,966219.0,chr2,101347916,101348620,HMEC|chr2:101347916-101348620,chr2,102314487,102314488,HMEC|chr2:102314487-102314488
0,355528.0,chr2,10799041,10799665,HMEC|chr2:10799041-10799665,chr2,10443825,10443826,HMEC|chr2:10443825-10443826
0,2397887.0,chr2,26220614,26220768,HMEC|chr2:26220614-26220768,chr2,28618578,28618579,HMEC|chr2:28618578-28618579
0,498334.0,chr2,70368814,70369424,HMEC|chr2:70368814-70369424,chr2,69870785,69870786,HMEC|chr2:69870785-69870786
0,698065.0,chr2,102135438,102135665,HMEC|chr2:102135438-102135665,chr2,101437486,101437487,HMEC|chr2:101437486-101437487
0,1195572.0,chr2,48338172,48339473,HMEC|chr2:48338172-48339473,chr2,47143250,47143251,HMEC|chr2:47143250-47143251
0,2171797.0,chr2,62805842,62806620,HMEC|chr2:62805842-62806620,chr2,64978028,64978029,HMEC|chr2:64978028-64978029
0,1191998.0,chr2,48334795,48335109,HMEC|chr2:48334795-48335109,chr2,47142954,47142955,HMEC|chr2:47142954-47142955
0,1834508.0,chr22,36861172,36861871,HMEC|chr22:36861172-36861871,chr22,38696029,38696030,HMEC|chr22:38696029-38696030
0,627792.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,36236453,36236454,HMEC|chr22:36236453-36236454
0,1464356.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,629811.0,chr22,36866266,36866622,HMEC|chr22:36866266-36866622,chr22,36236633,36236634,HMEC|chr22:36236633-36236634
0,1487955.0,chr22,37724149,37724421,HMEC|chr22:37724149-37724421,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,973661.0,chr22,37725180,37725524,HMEC|chr22:37725180-37725524,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,1829436.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,627786.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,603249.0,chr22,37725180,37725524,HMEC|chr22:37725180-37725524,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,2047229.0,chr22,38283524,38284200,HMEC|chr22:38283524-38284200,chr22,36236633,36236634,HMEC|chr22:36236633-36236634
0,1191225.0,chr22,45501046,45501779,HMEC|chr22:45501046-45501779,chr22,46692637,46692638,HMEC|chr22:46692637-46692638
0,412167.0,chr22,38283524,38284200,HMEC|chr22:38283524-38284200,chr22,38696029,38696030,HMEC|chr22:38696029-38696030
0,2378781.0,chr22,36317828,36318145,HMEC|chr22:36317828-36318145,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,980470.0,chr22,45501046,45501779,HMEC|chr22:45501046-45501779,chr22,46481882,46481883,HMEC|chr22:46481882-46481883
0,1830323.0,chr22,36866266,36866622,HMEC|chr22:36866266-36866622,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,1826856.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,631067.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,36236264,36236265,HMEC|chr22:36236264-36236265
0,1429778.0,chr22,45501046,45501779,HMEC|chr22:45501046-45501779,chr22,46931190,46931191,HMEC|chr22:46931190-46931191
0,629991.0,chr22,36866266,36866622,HMEC|chr22:36866266-36866622,chr22,36236453,36236454,HMEC|chr22:36236453-36236454
0,1487610.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,36236453,36236454,HMEC|chr22:36236453-36236454
0,1489340.0,chr22,37725542,37725798,HMEC|chr22:37725542-37725798,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,1491069.0,chr22,37727176,37727490,HMEC|chr22:37727176-37727490,chr22,36236264,36236265,HMEC|chr22:36236264-36236265
0,843755.0,chr22,46402200,46404632,HMEC|chr22:46402200-46404632,chr22,45559661,45559662,HMEC|chr22:45559661-45559662
0,2386000.0,chr22,36310591,36310944,HMEC|chr22:36310591-36310944,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,627981.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,36236264,36236265,HMEC|chr22:36236264-36236265
0,1832522.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,1829011.0,chr22,36861172,36861871,HMEC|chr22:36861172-36861871,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,604538.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,1467080.0,chr22,36861172,36861871,HMEC|chr22:36861172-36861871,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,1823201.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,1000356.0,chr22,37725180,37725524,HMEC|chr22:37725180-37725524,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
0,627043.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,36236633,36236634,HMEC|chr22:36236633-36236634
0,1826287.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,2047409.0,chr22,38283524,38284200,HMEC|chr22:38283524-38284200,chr22,36236453,36236454,HMEC|chr22:36236453-36236454
0,630698.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,36236633,36236634,HMEC|chr22:36236633-36236634
0,1491003.0,chr22,37727176,37727490,HMEC|chr22:37727176-37727490,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,1833091.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,625062.0,chr22,36861172,36861871,HMEC|chr22:36861172-36861871,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,843877.0,chr22,46402200,46404632,HMEC|chr22:46402200-46404632,chr22,45559539,45559540,HMEC|chr22:45559539-45559540
0,1487826.0,chr22,37724149,37724421,HMEC|chr22:37724149-37724421,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,973343.0,chr22,37725542,37725798,HMEC|chr22:37725542-37725798,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,1428684.0,chr22,45501046,45501779,HMEC|chr22:45501046-45501779,chr22,46930096,46930097,HMEC|chr22:46930096-46930097
0,1289404.0,chr22,46848957,46849294,HMEC|chr22:46848957-46849294,chr22,45559721,45559722,HMEC|chr22:45559721-45559722
0,631001.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,1489088.0,chr22,37725180,37725524,HMEC|chr22:37725180-37725524,chr22,36236264,36236265,HMEC|chr22:36236264-36236265
0,1835337.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,627223.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,36236453,36236454,HMEC|chr22:36236453-36236454
0,1489211.0,chr22,37725542,37725798,HMEC|chr22:37725542-37725798,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,629985.0,chr22,36866266,36866622,HMEC|chr22:36866266-36866622,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,971966.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,38696029,38696030,HMEC|chr22:38696029-38696030
0,627346.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,2010615.0,chr22,36317828,36318145,HMEC|chr22:36317828-36318145,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,2019386.0,chr22,38744067,38744697,HMEC|chr22:38744067-38744697,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
0,406670.0,chr22,38283524,38284200,HMEC|chr22:38283524-38284200,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,627612.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,36236633,36236634,HMEC|chr22:36236633-36236634
0,971680.0,chr22,37727176,37727490,HMEC|chr22:37727176-37727490,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,2385262.0,chr22,36310591,36310944,HMEC|chr22:36310591-36310944,chr22,38696029,38696030,HMEC|chr22:38696029-38696030
0,972482.0,chr22,37724149,37724421,HMEC|chr22:37724149-37724421,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,1834768.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,627217.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,956173.0,chr22,36866773,36867889,HMEC|chr22:36866773-36867889,chr22,37823504,37823505,HMEC|chr22:37823504-37823505
0,1487604.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,36236459,36236460,HMEC|chr22:36236459-36236460
0,969434.0,chr22,37727176,37727490,HMEC|chr22:37727176-37727490,chr22,38696767,38696768,HMEC|chr22:38696767-38696768
0,414229.0,chr22,36310591,36310944,HMEC|chr22:36310591-36310944,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
0,970359.0,chr22,37725542,37725798,HMEC|chr22:37725542-37725798,chr22,38696029,38696030,HMEC|chr22:38696029-38696030
0,1289464.0,chr22,46848957,46849294,HMEC|chr22:46848957-46849294,chr22,45559661,45559662,HMEC|chr22:45559661-45559662
0,966469.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,38690532,38690533,HMEC|chr22:38690532-38690533
0,415781.0,chr22,38744067,38744697,HMEC|chr22:38744067-38744697,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,959259.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,37823504,37823505,HMEC|chr22:37823504-37823505
0,627412.0,chr22,36863514,36863838,HMEC|chr22:36863514-36863838,chr22,36236264,36236265,HMEC|chr22:36236264-36236265
0,627915.0,chr22,36864137,36864353,HMEC|chr22:36864137-36864353,chr22,36236330,36236331,HMEC|chr22:36236330-36236331
0,974950.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,999067.0,chr22,37723981,37724146,HMEC|chr22:37723981-37724146,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
0,1000674.0,chr22,37725542,37725798,HMEC|chr22:37725542-37725798,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
0,604316.0,chr22,37724149,37724421,HMEC|chr22:37724149-37724421,chr22,38328601,38328602,HMEC|chr22:38328601-38328602
0,2381027.0,chr22,36317828,36318145,HMEC|chr22:36317828-36318145,chr22,38699013,38699014,HMEC|chr22:38699013-38699014
0,1002337.0,chr22,37727176,37727490,HMEC|chr22:37727176-37727490,chr22,36724996,36724997,HMEC|chr22:36724996-36724997
